bytecount,dur,packetins,pktperflow,byteperflow,pktrate,Pairflow,tx_bytes,rx_bytes,tot_kbps
9990404,20,4008,0,0,0,1,6809946,162856384,2796.0
12635298,23,1699,0,0,0,0,3491,37079990,3811.0
406662,24,4365,0,0,0,1,175119837,21511880,0.0
35669744,110,1943,9256,9644752,308,0,3570,1492,0.0
112282794,357,2053,9073,9454066,302,1,467156481,466745598,10078.0
143907868,313,1931,7464,7956624,248,0,3199,3539,0.0
48648896,137,2364,10201,10629442,340,1,48882177,48067459,5656.0
3681666,120,7385,17864,964656,595,1,4405,1402,0.0
64797598,260,1057,8988,9338120,299,1,39905,64967892,2485.0
5648682,17,7894,0,0,0,0,4932,176357784,3838.0
12566394,398,11471,16702,901908,556,1,473885811,179527672,247.0
86905926,298,2997,8631,8993502,287,1,5247,1402,0.0
58984494,180,1943,9292,9682264,309,0,4137,91947776,2571.0
5671674,170,4357,18016,972864,600,1,2204817,2050404,275.0
135618270,1461,2796,29,2842,0,1,87029,135542848,0.0
91205218,290,1943,7947,8280774,264,0,379228578,4892,2191.0
87724938,291,1264,8531,8889302,284,1,38293,35078,0.0
135635322,1640,2063,29,2842,0,1,104389,135560418,0.0
54355930,167,7916,9225,9612450,307,0,4462,38248048,2574.0
108691020,333,1931,9335,9727070,311,0,3759,1402,0.0
2982204,8,940,0,0,0,1,3947,1016,0.0
103726932,328,3421,9130,9513460,304,1,105767,135561984,0.0
75972220,233,1931,9314,9705188,310,0,3759,1402,0.0
135638262,1670,2063,30,2940,1,1,135648109,184068,0.0
135455832,423,1931,7106,7404452,236,0,3716,3520,0.0
1910898,113,16567,9445,510030,314,1,171911849,152746347,4241.0
25199728,77,7916,9211,9597862,307,0,483692934,5606,3838.0
2123032,128,10817,9240,535920,308,1,94008321,7224545,4781.0
111114712,340,1943,9156,9540552,305,0,3413,3665,0.0
135632480,1610,2063,29,2842,0,1,542535525,542124642,8.0
143859898,310,2242,8845,9428770,294,0,4103,3767,0.0
4830046,9,1790,0,0,0,0,179670409,3917,11699.0
6332202,202,11888,17313,934902,577,1,362613335,20421882,776.0
13325742,410,4357,17512,945648,583,1,20034158,172368573,776.0
135507726,500,1057,6948,7212440,231,1,68726,135528600,0.0
64533144,200,1943,9350,9742700,311,0,3845,1242,0.0
56479526,173,1931,9232,9619744,307,0,3959,233265711,2600.0
111114712,340,1943,9156,9540552,305,0,498833803,4715,12831.0
111749290,315,2364,10265,10696130,342,1,86877,95201441,2865.0
83006762,260,1943,8407,8760094,280,0,3842,3590,0.0
2602692,81,7385,17512,945648,583,1,269049227,12904236,12662.0
135586616,1130,2053,29,2842,0,1,271081601,174853,2.0
146890432,324,6696,2653,2896890,88,1,4049177,3767186,272.0
83313110,286,4440,8683,9047686,289,0,3943,1492,0.0
95300278,293,1931,9310,9701020,310,0,3483,3609,0.0
112693342,387,4440,8340,8690280,278,0,4033,1242,0.0
5627044,344,10817,8292,480936,276,1,5439,1402,0.0
135440202,439,2053,6774,7058508,225,1,270696595,271090303,1864.0
146906562,321,7385,4017,4397986,133,1,12497128,244382142,8623.0
36879004,170,1057,8860,9204744,295,1,36972409,99954057,7331.0
10420704,351,13231,17053,920862,568,1,39313599,470697537,375.0
4607010,287,8050,8575,463050,285,1,4696403,5107575,255.0
2967048,171,11888,8949,519042,298,1,9872253,120890327,531.0
915120,54,4381,7703,508458,256,1,194736640,14913818,4045.0
6514986,304,4357,8666,571956,288,1,3859,1242,0.0
146906562,321,7385,4017,4397986,133,1,5956511,149687204,1275.0
55404,3,4357,0,0,0,1,3752,1172,0.0
7019946,469,2373,5323,287442,177,1,12992569,294214395,0.0
5477760,170,3982,17946,969084,598,1,10927547,254377600,5165.0
63943372,197,7916,9208,9594736,306,0,5214,484752168,2553.0
8737170,32,4920,7513,7828546,250,1,5730,1472,0.0
7137306,450,16540,7536,437088,251,1,6041,6823614,108.0
33238758,108,1264,8925,9299850,297,1,25595,22310,0.0
83376672,287,4440,8683,9047686,289,0,3833,3413,0.0
6593324,373,16567,8906,516548,296,1,464210031,31580104,788.0
7483682,443,7385,8003,464174,266,1,467787369,33752888,344.0
5496552,348,2373,7444,401976,248,1,178367205,320556821,325.0
15536950,33,4440,12679,13515814,422,0,3943,1242,0.0
35376942,117,2385,7959,8293278,265,0,3801,1242,0.0
75972220,233,1931,9314,9705188,310,0,3649,1402,0.0
89169150,273,1931,9226,9613492,307,0,3539,3413,0.0
10855556,33,1109,9457,9854194,315,0,3500,1086,0.0
4953838,286,8050,8393,486794,279,1,4988733,4633002,253.0
5446432,318,8050,8405,487490,280,1,4975,1242,0.0
358668,18,6696,0,0,0,1,431310,399050,219.0
6212154,301,13231,8903,587646,296,1,426090723,23213262,8568.0
4532220,297,13231,8180,441720,272,1,11643731,12742231,241.0
134366942,467,4440,6027,6280134,200,0,276816257,4533,1625.0
85599258,263,1931,9245,9633290,308,0,3759,1402,0.0
9380084,30,1264,8794,9163348,293,1,9898962,9800776,4974.0
143906802,310,2242,8845,9428770,294,0,3767,4103,0.0
2436000,134,11888,8602,498916,286,1,3472943,4067615,507.0
135626698,1550,2063,29,2842,0,1,15096,11238,0.0
143885482,323,1931,2900,3091400,96,0,4253,307807519,7259.0
9108374,80,1057,8763,9103670,292,1,26852,35406794,2455.0
5578868,16,7894,0,0,0,0,4426,1312,0.0
893538,50,8050,8748,472392,291,1,7477545,109047817,4734.0
34048392,121,4920,8393,8745506,279,1,217793543,81960480,9334.0
102697436,347,4440,9168,9553056,305,0,4123,1312,0.0
7672374,234,4357,18373,992142,612,1,4099305,3814368,272.0
93483030,299,2053,9211,9597862,307,1,229329619,157269165,7657.0
193720,8,4353,0,0,0,1,1502832,31026182,3776.0
68804302,194,2364,9988,10407496,332,1,4639,1242,0.0
2463898,137,10817,9112,528496,303,1,2490373,2262340,271.0
2915428,162,16567,9424,546592,314,1,7550229,6773898,0.0
99636040,320,1943,8012,8348504,267,0,3972,1472,0.0
3253432,35,4440,382,407212,12,0,4601,211234332,2577.0
146989620,324,4357,2466,2687940,82,1,11191143,144490938,4919.0
135418320,459,1057,7279,7584718,242,1,246656208,246639474,8916.0
92892290,350,1057,8941,9289146,298,1,212086519,212069918,9900.0
122484434,441,948,8475,8803574,282,1,62706,135522580,0.0
135530756,740,1857,30,2940,1,1,271079508,135632956,4.0
5777890,17,2375,0,0,0,0,3794,80275530,3841.0
76886794,291,948,9160,9516400,305,1,47733,105029177,2534.0
135583774,1100,2053,29,2842,0,1,5381,1382,0.0
1481994,84,4381,8589,566874,286,1,202393590,15478677,4064.0
135606706,1340,2053,30,2940,1,1,135615797,151840,0.0
85605510,263,1931,9245,9633290,308,0,3759,1402,0.0
5678900,17,7894,0,0,0,0,175213230,1690,13071.0
789210,24,6696,0,0,0,1,149617562,7712260,8900.0
2924882,166,3982,8973,520434,299,1,136776743,8787819,4502.0
143838578,317,7916,5655,6028230,188,0,475176076,5172,4126.0
135174492,450,3421,3049,3177058,101,1,135491541,406600633,1644.0
134366942,467,4440,6027,6280134,200,0,276819797,4575,1625.0
62893036,219,1057,8810,9180020,293,1,100000423,99983822,9770.0
135581030,1071,2790,29,2842,0,1,472694693,471024964,9394.0
7087392,212,4357,18283,987282,609,1,457015087,27789170,2907.0
4943268,308,12106,7843,423522,261,1,10133877,9120761,473.0
116081926,360,1943,8392,8744464,279,0,5312,631111346,7165.0
92842200,315,4440,9301,9691642,310,0,4123,1312,0.0
99876742,336,1057,8915,9289430,297,1,74272927,174564427,7413.0
135641202,1701,2800,29,2842,0,1,30301,26078,0.0
106267328,317,3024,9579,9981318,319,1,197299067,106700738,7991.0
3565458,231,16540,8548,461592,284,1,16809103,296214398,253.0
74246668,230,1943,9243,9631206,308,0,352967212,4766,6400.0
6035692,10,1910,0,0,0,0,3582,1332,0.0
135380808,482,2997,3971,4137782,132,1,63056,135522762,1093.0
118334730,363,1931,9258,9646836,308,0,635900509,2880,7236.0
472816,16,7385,0,0,0,1,497432,295766,209.0
131984930,437,7916,7165,7465930,238,0,5137,276817856,0.0
15594572,47,7894,9516,9915672,317,0,4336,1312,0.0
50058722,153,1931,9405,9800010,313,0,3539,3199,0.0
5604656,314,4357,8641,501178,288,1,5629133,5238708,256.0
5496390,361,13231,8442,455868,281,1,469131913,34047762,0.0
3618562,212,8050,8852,513416,295,1,158729915,14505580,657.0
134307548,467,4440,6027,6280134,200,0,4533,276816257,1625.0
68661548,210,1943,9287,9677054,309,0,696266117,2964,15398.0
16312510,50,1943,9360,9753120,312,0,3665,3413,0.0
95670360,351,948,9092,9446488,303,1,4555,1312,0.0
64599832,200,1943,9350,9742700,311,0,3845,1242,0.0
4380696,263,16567,8706,470124,290,1,318887953,174263685,0.0
15259048,60,2448,7117,7415914,237,1,21236,17628,0.0
6717114,428,12106,7838,423252,261,1,13723184,15077078,230.0
134081434,465,4440,6027,6280134,200,0,276816257,4533,1625.0
87134124,297,4440,9217,9604114,307,0,7573,1444,0.0
135524974,680,1069,29,2842,0,1,81408,135537920,0.0
7533330,467,2373,5323,308734,177,1,181435711,322219485,223.0
6360822,12,1910,0,0,0,0,3472,1172,0.0
128385862,440,1943,7398,7708716,246,0,4022,1472,0.0
10040712,30,1306,9467,9864614,315,0,3534,1172,0.0
92423316,289,2053,9236,9623912,307,1,486399477,485988594,10262.0
15536950,33,4440,12679,13515814,422,0,320797205,4799,6407.0
1356804,82,8050,8505,459270,283,1,5156829,121537768,4210.0
78230234,240,1943,9180,9565560,306,0,4131,222318288,2587.0
122981008,391,3421,9056,9436352,301,1,271228089,271126588,0.0
135545162,860,2053,59,5782,1,1,271107074,135660368,6.0
135612390,1400,2053,29,2842,0,1,105719,135561902,0.0
2934104,168,3982,8973,520434,299,1,138683633,10835761,4773.0
143913198,307,7916,10322,11003252,344,0,4468,1382,0.0
6056586,383,12106,8396,453384,279,1,151638025,5859037,120.0
86316154,258,3024,9675,10081350,322,1,134918255,222037319,2692.0
73144232,227,7916,8849,9220658,294,0,555660922,5802,3838.0
73063998,226,7916,8849,9220658,294,0,638026904,5396,2790.0
9588672,293,4357,17574,948996,585,1,11645349,156728831,387.0
4843152,293,16567,8666,467964,288,1,6547397,147122598,0.0
4519746,278,12106,8917,481518,297,1,5906861,142055408,4153.0
2722248,166,11888,8711,470394,290,1,4777445,116457462,0.0
135573876,1010,2053,59,5782,1,1,105649,135561902,0.0
132742464,420,1943,8040,8377680,268,0,4266,143970278,0.0
85605510,263,1931,9245,9633290,308,0,262354351,4020,2566.0
8558190,264,6696,16574,894996,552,1,4885,4288214,119.0
4222692,128,11471,18196,982584,606,1,20468379,311972948,8320.0
143747968,306,7916,10322,11003252,344,0,647175706,5508,2439.0
9842138,81,948,9230,9589340,307,1,9947782,9178,2552.0
7511638,464,12106,1008,58464,33,1,5366,1312,0.0
16404206,45,2332,10131,10556502,337,1,15993886,16808646,5634.0
11266938,363,12106,17454,942516,581,1,12021045,304791868,250.0
7532170,463,6696,3221,186818,107,1,26969135,321386621,214.0
54355930,167,7916,9225,9612450,307,0,4358,1562,0.0
3721668,181,7385,8806,581328,293,1,12904236,269049227,12662.0
5499676,20,2790,0,0,0,1,35792298,167215534,5992.0
134081434,465,4440,6027,6280134,200,0,3483,3903,0.0
4968626,10,2175,0,0,0,0,3884,3590,0.0
8045102,15,8225,0,0,0,0,4801,143927708,0.0
7510768,456,10817,8168,473744,272,1,5526,1472,0.0
6133674,357,1143,8972,520376,299,1,18918826,305593534,395.0
135351632,466,7916,3334,3474028,111,0,5951,566379701,0.0
99553722,320,1943,8012,8348504,267,0,4934,387558368,2221.0
73164030,227,7916,8849,9220658,294,0,5396,638026904,2790.0
92842200,315,4440,9301,9691642,310,0,3413,3833,0.0
105065902,362,4920,8071,8409982,269,1,359491143,133942117,4487.0
11297448,381,13231,16236,876744,541,1,39791603,471587541,364.0
143800202,326,7916,1118,1191788,37,0,5466,638026834,2790.0
5949018,201,13231,17684,954936,589,1,6218729,146106820,3669.0
135655412,1850,2063,29,2842,0,1,135906467,271353215,2.0
11143964,23,1086,0,0,0,0,3253,1102,0.0
107932444,346,7916,8196,8540232,273,0,5291,287831816,0.0
135618172,1460,2059,29,2842,0,1,239771,271146561,2.0
34235952,117,2997,8522,8879924,284,1,32947849,34673317,4720.0
8081346,13,5882,0,0,0,0,4052,8501784,2266.0
5576700,332,8050,8330,483140,277,1,463443040,30992728,730.0
73063998,226,7916,8849,9220658,294,0,638026904,5466,2790.0
11143964,23,1086,0,0,0,0,3059,3143,0.0
12601440,415,10817,16262,878148,542,1,26411988,311000151,611.0
4534092,259,7385,8876,514808,295,1,454946208,26855927,3273.0
5520150,175,10817,17714,956556,590,1,439178007,24467678,5374.0
122237020,421,4920,8800,9169600,293,1,135678295,393505551,4709.0
58268640,198,2997,8352,8702784,278,1,60504079,58778611,4704.0
4497390,134,6696,18546,1001484,618,1,212538068,12517074,9030.0
38164292,117,7916,9286,9676012,309,0,469449758,2236,14378.0
56488904,173,1931,9232,9619744,307,0,3649,1402,0.0
143906802,310,2242,8845,9428770,294,0,4253,1562,0.0
112425548,379,2997,8772,9140424,292,1,114671180,112945712,4864.0
11889694,24,4365,0,0,0,1,4078,1312,0.0
6700972,420,16540,8067,467886,268,1,305582125,27044410,239.0
6421180,376,8050,8304,481632,276,1,11135848,12032870,493.0
7528690,471,8050,2214,128412,73,1,20925373,167545238,320.0
22450932,83,2997,7352,7660784,245,1,22486004,22138088,4019.0
86857994,294,2790,8692,9057064,289,1,147528759,223018365,7350.0
7161260,427,11471,7005,406290,233,1,6351989,5910696,210.0
143891878,313,1931,7570,8069620,252,0,3649,1312,0.0
7384986,232,8050,18003,972162,600,1,5045,1492,0.0
98963950,303,1931,9389,9783338,312,0,3539,3413,0.0
75929498,248,948,9093,9474906,303,1,24549,124837477,5130.0
6112388,345,4357,8739,506862,291,1,4307,5001846,127.0
143895076,317,7916,5655,6028230,188,0,4610,198357484,4126.0
37033722,113,1931,9423,9818766,314,0,3669,1402,0.0
1935402,107,10817,9212,534296,307,1,2683249,2243038,274.0
87132040,297,4440,9217,9604114,307,0,3943,1312,0.0
93144380,317,4440,9301,9691642,310,0,3833,3413,0.0
85599258,263,1931,9245,9633290,308,0,3669,1402,0.0
108128340,347,7916,8196,8540232,273,0,4885,252163476,2298.0
33238758,108,1264,8925,9299850,297,1,33629953,4403,2463.0
52971112,160,1790,9442,9838564,314,0,3959,178284357,6457.0
118337856,363,1931,9258,9646836,308,0,3413,3609,0.0
110790650,376,4440,7901,8232842,263,0,5121,382844457,3689.0
101574160,310,1943,9306,9696852,310,0,3665,3413,0.0
19330142,61,3421,9117,9499914,303,1,26142,19484948,2528.0
54318418,167,7916,9225,9612450,307,0,5268,278546882,0.0
135412068,408,2364,2054,2140268,68,1,4912,1312,0.0
25199728,77,7916,9211,9597862,307,0,4288,1562,0.0
3766176,224,16567,9432,509328,314,1,184891461,456548231,5144.0
118943258,400,1057,8947,9322774,298,1,119072748,53823,2479.0
6022890,383,8050,8324,449496,277,1,6560552,6049208,251.0
123705198,401,948,9084,9465528,302,1,53841,123809862,2516.0
37135838,104,2364,10327,10760734,344,1,4569,1172,0.0
108679558,333,1931,9335,9727070,311,0,3539,3413,0.0
34046308,111,3421,9121,9504082,304,1,189163896,135404920,5059.0
82259648,256,7916,8825,9195650,294,0,4378,1382,0.0
7015842,453,4357,2848,153792,94,1,4106,1312,0.0
4068932,226,7385,8617,499786,287,1,4405,1402,0.0
3572910,111,7385,17974,970596,599,1,15875593,315127710,13079.0
82366974,257,7916,8825,9195650,294,0,5256,503252920,2439.0
2722140,166,11888,8711,470394,290,1,5139,1402,0.0
135595240,1220,2053,29,2842,0,1,270696595,271090303,1864.0
135351632,466,7916,3334,3474028,111,0,5867,700128421,911.0
49302230,150,1943,9354,9746868,311,0,3665,3413,0.0
63754770,196,7916,9208,9594736,306,0,4472,207935784,2553.0
135455832,473,1931,3792,3951264,126,0,3826,1312,0.0
66633816,227,2385,6422,6691724,214,0,3801,1242,0.0
33287732,100,1306,9615,10018830,320,0,24444568,3446,3839.0
66637984,227,2385,6422,6691724,214,0,3711,1242,0.0
135609646,1371,2790,29,2842,0,1,269441055,271104961,0.0
580716,16,10692,0,0,0,1,176883510,7933768,12214.0
143854568,312,1931,7570,8069620,252,0,3649,1242,0.0
90878030,310,1057,8963,9339446,298,1,4575,1242,0.0
15197962,28,4440,12711,13549926,423,0,3943,1242,0.0
135451664,430,1943,4645,4840090,154,0,3902,1492,0.0
73063998,226,7916,8849,9220658,294,0,5142,277113144,3838.0
108101248,347,7916,8196,8540232,273,0,4759,143927708,0.0
86223872,321,948,8987,9337078,299,1,4555,1242,0.0
71975108,247,1057,8924,9298808,297,1,4625,1242,0.0
2710152,158,16567,9424,508896,314,1,18372895,20062171,562.0
2008366,107,16567,9445,547810,314,1,7547049,6969828,0.0
33744128,109,3421,9121,9504082,304,1,5141,1472,0.0
5119254,320,8050,8330,449820,277,1,5268,1312,0.0
33287732,100,1306,9615,10018830,320,0,3236,3404,0.0
132745590,420,1943,8040,8377680,268,0,4518,276685960,2228.0
4554276,258,7385,8334,483372,277,1,301395902,17335810,370.0
2314598,111,12106,8935,589710,297,1,302947896,12020849,3869.0
9990404,20,4008,0,0,0,1,466231842,34059440,0.0
14004954,452,4357,5696,307584,189,1,12848850,294122158,0.0
354702,20,4008,0,0,0,1,365710,10132364,2796.0
2123032,128,10817,9240,535920,308,1,5349,1402,0.0
7130752,442,10817,6058,351364,201,1,5506,1472,0.0
133343698,441,1264,9048,9428016,301,1,62976,133522134,2509.0
59920210,183,1931,9456,9853152,315,0,3579,1402,0.0
135646886,1760,2063,30,2940,1,1,270734129,271127753,0.0
101053160,285,2364,10017,10437714,333,1,80857,84458723,2780.0
6055258,357,7385,8675,503150,289,1,464266072,31859326,777.0
96414176,287,3024,9793,10204306,326,1,177317233,96713782,8154.0
1587112,98,10817,9071,526118,302,1,5510263,77790461,4764.0
49305356,150,1943,9354,9746868,311,0,3665,3413,0.0
135458958,473,1931,3792,3951264,126,0,3826,1472,0.0
51873886,166,2385,7886,8217212,262,0,436255287,2250,6126.0
120677146,410,1943,5880,6126960,196,0,3972,1472,0.0
143529438,310,1931,7570,8069620,252,0,3719,1156,0.0
44743480,137,7916,9376,9769792,312,0,512480348,5690,3838.0
135155736,406,2364,2054,2140268,68,1,4982,1312,0.0
12846366,26,1699,0,0,0,0,3405,1102,0.0
368872,19,7401,0,0,0,1,7929788,16570084,2647.0
14011704,470,3982,8626,465804,287,1,5990,7021858,60.0
72505486,220,1943,9343,9735406,311,0,3845,1402,0.0
2146800,110,4033,9535,629358,317,1,239562,5230402,1456.0
135592398,1190,2053,30,2940,1,1,535355165,534944282,4598.0
15574774,47,7894,9516,9915672,317,0,4372,70847840,3838.0
57050542,189,948,9229,9616618,307,1,86658621,29325655,7692.0
108090828,347,7916,8196,8540232,273,0,4885,252163476,2298.0
1161864,67,10817,9204,497016,306,1,5219,3413,0.0
6035692,10,1910,0,0,0,0,3708,98992952,6384.0
120743834,410,1943,5880,6126960,196,0,3972,1312,0.0
117114548,377,7916,8660,9023720,288,0,537966341,5489,2395.0
10480320,330,1143,15796,852984,526,1,304627560,18400022,347.0
1492804,91,16540,8683,503614,289,1,512071479,30372970,4469.0
101106302,352,4920,8190,8533980,273,1,324544339,135654761,4534.0
135551140,891,2790,59,5782,1,1,271130555,135672135,6.0
6425676,419,3982,7942,428868,264,1,7533536,6994330,124.0
12690730,25,1699,0,0,0,0,37081947,3311,3811.0
6851628,231,13231,16715,902610,557,1,6387,1382,0.0
3746974,225,13231,8357,484706,278,1,6277,1312,0.0
111114712,340,1943,9156,9540552,305,0,3665,3413,0.0
134556586,436,3421,7058,7354436,235,1,5124,4823,0.0
118326394,363,1931,9258,9646836,308,0,3539,3413,0.0
68661548,210,1943,9287,9677054,309,0,3665,3413,0.0
96621534,332,4920,8575,8935150,285,1,133936209,342666313,4740.0
664848,37,10817,9055,488970,301,1,2025485,2503855,539.0
3101724,174,11888,8711,505238,290,1,3134233,2749834,259.0
109316220,366,1057,9059,9439478,301,1,4442,1312,0.0
51873886,166,2385,7886,8217212,262,0,168355535,3833,2759.0
22383202,82,2997,7388,7698296,246,1,22160964,22508852,4021.0
135612586,1401,2790,30,2940,1,1,135529895,67770,0.0
468466,21,7385,0,0,0,1,7019859,153069219,8191.0
40258712,123,1931,9373,9766666,312,0,3472,1172,0.0
104292738,323,1931,8621,8983082,287,0,3520,3716,0.0
102680764,347,4440,9168,9553056,305,0,7573,1444,0.0
97679164,300,1943,9334,9726028,311,0,3845,1402,0.0
89177486,273,1931,9226,9613492,307,0,3719,1156,0.0
1324024,76,3982,8427,488766,280,1,5196920,89641576,4470.0
143595530,321,1931,2900,3091400,96,0,3539,3413,0.0
5998794,18,2936,0,0,0,1,16691,13058,0.0
900990,53,16567,9334,504036,311,1,5946,1472,0.0
102395256,345,4440,9168,9553056,305,0,3943,1312,0.0
1595322,50,10957,18506,999324,616,1,14695284,325158222,8487.0
3241350,98,11471,18356,991224,611,1,5957528,155573100,131.0
69715010,213,1931,9400,9794800,313,0,3759,1402,0.0
143891878,313,1931,7570,8069620,252,0,3539,3199,0.0
4497390,134,6696,18546,1001484,618,1,7522972,7001482,0.0
83436066,287,4440,8683,9047686,289,0,215596881,4253,6110.0
3914136,219,2400,8044,530904,268,1,659159630,41388922,8115.0
112693342,387,4440,8340,8690280,278,0,4491,270719473,2346.0
119081844,390,1264,9102,9484284,303,1,133625888,133625398,5020.0
128085766,411,3421,9006,9384252,300,1,56525,249244153,2535.0
6682180,380,16567,8305,481690,276,1,29304950,26978441,451.0
4278474,252,16567,8706,470124,290,1,5592869,5203244,263.0
128819334,447,4440,7356,7664952,245,0,7680,1514,0.0
2321352,132,16567,9392,507168,313,1,2582617,2400534,278.0
99553722,320,1943,8012,8348504,267,0,3842,3590,0.0
143790608,310,2242,8845,9428770,294,0,3697,4103,0.0
354768,20,4008,0,0,0,1,7471120,6952436,0.0
3707910,110,4357,18516,999864,617,1,9107427,210327779,8201.0
143891878,313,1931,7570,8069620,252,0,262354351,4020,2566.0
23838,1,13249,0,0,0,1,41170003,474153807,0.0
50067058,153,1931,9405,9800010,313,0,3539,3343,0.0
128099312,437,4440,8314,8663188,277,0,4491,270718431,2346.0
5781672,361,16540,7927,459766,264,1,7546733,7022634,0.0
59806632,196,2385,7674,7996308,255,0,3711,1242,0.0
118334730,363,1931,9258,9646836,308,0,3669,1402,0.0
22165424,82,4920,7429,7741018,247,1,166396210,30563420,8344.0
15886332,47,2375,9701,10108442,323,0,3530,86743136,6527.0
117114548,377,7916,8660,9023720,288,0,5375,278546882,0.0
83452738,287,4440,8683,9047686,289,0,4253,215596881,6138.0
91287536,290,1943,7947,8280774,264,0,3972,1312,0.0
2955390,166,11888,8949,519042,298,1,5139,1402,0.0
113680860,411,948,8394,8719172,279,1,4828,1312,0.0
5396868,340,3982,7806,421524,260,1,12291737,155795687,347.0
24736038,87,4920,7834,8163028,261,1,99774,135556028,0.0
4020038,223,2373,8860,513880,295,1,10281207,157801342,263.0
135450622,470,1943,6701,6982442,223,0,4358,143926614,0.0
118924502,410,2997,8589,8949738,286,1,5450,1312,0.0
4852432,10,2175,0,0,0,0,707935546,5732,1384.0
66335804,225,2385,6422,6691724,214,0,3917,183007181,1789.0
87132040,297,4440,9217,9604114,307,0,4033,1242,0.0
28488280,87,7916,9426,9821892,314,0,415531170,2152,16729.0
48480092,172,2997,8530,8888260,284,1,36662,32924,0.0
143838578,317,7916,5655,6028230,188,0,4610,198357484,4126.0
6360822,12,1910,0,0,0,0,60959458,3488,5563.0
4040118,244,4357,8899,480546,296,1,4181,4048404,127.0
51607192,125,4440,5387,5742542,179,0,3943,1312,0.0
52098958,166,3421,9123,9506166,304,1,4963,52508679,2529.0
3774546,123,8050,18110,977940,603,1,399705287,21706696,9887.0
4552304,256,7385,8334,483372,277,1,4405,1402,0.0
92357670,297,7916,8283,8630886,276,0,5699,672904961,2298.0
5620084,329,1143,7898,458084,263,1,6491964,153237190,113.0
112691258,387,4440,8340,8690280,278,0,3483,3903,0.0
38278912,121,3421,9166,9550972,305,1,135389355,23830,0.0
3526794,112,8050,17540,947160,584,1,7477545,109047817,4734.0
45145692,140,1943,9109,9491578,303,0,3795,1242,0.0
135303700,440,3421,7057,7353394,235,1,105941,102068,0.0
135530854,741,2448,30,2940,1,1,286645462,284975936,3950.0
143913198,320,2242,4088,4357808,136,0,4103,3767,0.0
128027414,437,4440,8314,8663188,277,0,270718431,4491,2346.0
143838578,310,1943,8641,9211306,288,0,3972,1312,0.0
95441990,327,4440,7973,8307866,265,0,4013,1492,0.0
143889746,320,1943,4124,4396184,137,0,3795,1402,0.0
87956262,270,1943,9334,9726028,311,0,4117,143926620,0.0
71459318,229,3421,8950,9325900,298,1,105941,102068,0.0
108128340,347,7916,8196,8540232,273,0,5291,287831816,0.0
10421082,351,13231,17053,920862,568,1,6388755,154073730,0.0
146355786,320,3982,3542,3907812,118,1,254377600,10927547,5165.0
4968626,10,2175,0,0,0,0,4560,279386824,0.0
1821200,109,13231,8378,485924,279,1,1031872,956666,251.0
5642076,271,13249,8317,548970,277,1,174300927,175514182,0.0
56479526,173,1931,9232,9619744,307,0,4253,307807519,7259.0
6840450,438,12106,7838,423252,261,1,13722959,15077078,230.0
116081926,360,1943,8392,8744464,279,0,4472,287897858,2452.0
5847704,15,2332,0,0,0,1,27510,27384,2.0
99588108,317,7916,8304,8652768,276,0,5699,664284495,2284.0
87132040,297,4440,9217,9604114,307,0,245261589,4449,2529.0
6398132,13,1910,0,0,0,0,3488,98996058,6384.0
135536440,800,2053,29,2842,0,1,93392,135549778,0.0
143906802,310,2242,8845,9428770,294,0,4743,135462004,0.0
6270612,367,11471,7731,448398,257,1,319477210,178983944,342.0
59923336,183,1931,9456,9853152,315,0,3199,3539,0.0
11143964,23,1086,0,0,0,0,3323,11301810,3013.0
3589056,106,2373,18708,1010232,623,1,8159332,155826040,278.0
15601866,47,7894,9516,9915672,317,0,4266,1312,0.0
3641762,200,16567,9256,536848,308,1,33018059,464035639,3775.0
2710368,157,16567,9424,508896,314,1,18372965,20062064,562.0
1012824,3,1109,0,0,0,0,3143,3059,0.0
1488570,90,13231,8185,474730,272,1,172050630,116680931,4200.0
143891878,313,1931,7570,8069620,252,0,3609,3413,0.0
37096242,102,2364,10327,10760734,344,1,4569,1242,0.0
10334196,321,7385,17002,918108,566,1,5561713,5175520,254.0
13032916,27,6846,0,0,0,0,4136,37288090,3838.0
143747968,306,7916,10322,11003252,344,0,4378,1382,0.0
89177486,273,1931,9226,9613492,307,0,3833,107235887,3838.0
6514986,304,4357,8666,571956,288,1,3859,1402,0.0
79567120,243,1931,9452,9848984,315,0,3649,1402,0.0
38162208,108,2364,10327,10760734,344,1,38275761,37461043,5734.0
135533598,770,1857,29,2842,0,1,271091268,135644716,6.0
226044,6,10692,0,0,0,1,2600798,65577478,3926.0
1523718,91,8050,8505,493290,283,1,4975,1172,0.0
143948376,310,1943,8641,9211306,288,0,3952,1312,0.0
74543638,239,2053,9201,9587442,306,1,139447,210228207,2551.0
135522230,651,960,29,2842,0,1,135528998,65374,0.0
126762426,442,4920,7915,8247430,263,1,133948025,376196143,4455.0
43390964,147,2385,7689,8011938,256,0,4181,183613496,2122.0
101860598,380,1057,8634,8968308,287,1,56798,127978914,2374.0
1359612,74,16567,9316,503064,310,1,17354952,18968663,556.0
135626894,1551,2800,29,2842,0,1,271380763,271382385,6.0
38282038,121,3421,9166,9550972,305,1,227258845,135804225,5076.0
6054040,361,8050,8382,486156,279,1,19383800,165541532,618.0
176098,0,1306,0,0,0,0,227019624,1760,14272.0
127616866,427,1057,8571,8930982,285,1,229867888,101960192,7142.0
