bytecount,dur,packetins,pktperflow,byteperflow,pktrate,Pairflow,tx_bytes,rx_bytes,tot_kbps
49681024,101,13231,13377,14717122,445,1,8576238,196761894,4091.0
24892,260,2800,29,2842,0,1,542597019,540927290,4.0
139385464,290,18351,13495,14745390,449,1,2440494,2210246,270.0
1582994,87,1143,9187,532846,306,1,4569,1242,0.0
292084,0,558,0,0,0,0,2966,2882,0.0
107127710,219,16540,13020,14486712,434,1,582896171,42451700,4455.0
27734,290,1057,30,2940,1,1,81636097,27800083,7415.0
80161068,167,7894,13421,14306786,447,0,363123228,4934,5395.0
121477096,252,1931,13526,14418716,450,0,3413,3539,0.0
67816,710,1849,29,2842,0,1,135535178,71466,0.0
85554,893,4942,29,2842,0,1,406681721,134036379,6.0
77616,811,3443,29,2842,0,0,5428,1542,0.0
129369640,264,16567,13509,14747338,450,1,20062064,18372965,562.0
26852,281,3421,29,2842,0,0,105941,102068,0.0
23226,242,4942,30,2940,1,1,135908203,406480119,6.0
137533188,285,8803,13393,14276938,446,0,6287,814088463,3835.0
121526132,253,1931,13526,14418716,450,0,3775,49659778,3839.0
97902,1031,3421,21,2058,0,0,105767,135561984,0.0
25970,271,3443,30,2940,1,0,63035,63266,2.0
7448,78,2384,29,2842,0,1,134650740,1984,0.0
15386,161,3421,29,2842,0,0,101546,135557966,0.0
4808256,242,25224,9737,642642,324,1,9776,7022152,0.0
61152,643,3007,29,2842,0,1,5562,1472,0.0
97225596,201,1931,13526,14418716,450,0,3759,1332,0.0
3582942,164,4357,10047,663102,334,1,321399027,16843922,13126.0
5166654,240,3982,10049,663294,334,1,121078471,7601703,4511.0
76440,799,2053,29,2842,0,1,270717189,271110897,0.0
84715020,173,2385,13468,14356888,448,0,3534,1332,0.0
81242,850,2053,29,2842,0,1,271110225,135650435,0.0
68136272,139,11422,13346,14619844,444,1,89885601,310381833,4511.0
113361638,235,8803,13375,14257750,445,0,700128491,5951,0.0
149548,1370,2053,29,2842,0,1,222061,271128809,2.0
3097490,178,8050,9005,522290,300,1,157292130,13477117,664.0
34963902,71,12549,13196,14760896,439,1,469131052,34047692,0.0
53970478,110,4033,13234,14611252,441,1,95702838,149869880,9638.0
59094,618,3024,29,2842,0,1,271143517,135112005,5.0
69580,728,3034,29,2842,0,1,177707,173652,0.0
95746,1001,3443,29,2842,0,0,106645,271026141,0.0
61152,639,2053,29,2842,0,1,222061,271128809,2.0
110515418,229,1943,13533,14426178,451,0,3845,1402,0.0
24010,251,3421,29,2842,0,0,105697,135561914,0.0
24206,253,4920,29,2842,0,1,135625431,236520263,4977.0
81557528,169,1298,13585,14481610,452,0,3427,1422,0.0
77992824,160,1931,13532,14425112,451,0,213687447,3833,4704.0
23030,241,3443,29,2842,0,0,29333,25306,0.0
47726,499,2053,28,2744,0,1,271182079,135735373,2.0
773496,44,2373,9128,492912,304,1,70500950,311177678,4504.0
126365772,263,1931,13532,14425112,451,0,3929,78447192,3839.0
108697888,222,7916,13491,14381406,449,0,5198,278546882,0.0
77420,810,1849,29,2842,0,1,271061714,135615050,2.0
39605098,81,1109,13541,14434706,451,0,3320,3236,0.0
110721156,230,1943,13533,14426178,451,0,4463,402651845,12818.0
53704,561,3421,29,2842,0,0,5344,1542,0.0
36456,381,3421,29,2842,0,0,129378865,128610444,10102.0
93590,978,3034,30,2940,1,1,101729,135557792,0.0
17248,181,948,29,2842,0,1,47975716,9966640,7660.0
32210256,67,2375,13442,14329172,448,0,3794,80275530,3841.0
81759002,170,1298,13585,14481610,452,0,3530,68070744,6517.0
38318,401,2790,29,2842,0,1,420384241,418714512,9816.0
78498,821,2800,29,2842,0,1,271382385,271380763,6.0
96138,1003,4942,29,2842,0,1,406756481,134111139,4.0
35672,373,4920,29,2842,0,1,307544551,135648951,4656.0
49098,513,4920,29,2842,0,1,223212957,135565805,4485.0
95648,1001,2800,29,2842,0,1,105847,135565175,0.0
4721948,231,1143,9589,632874,319,1,1452878,1350006,269.0
21070,221,2790,30,2940,1,1,167218254,5824210,3759.0
57861414,120,1298,13586,14482676,452,0,3514,1172,0.0
2591946,80,18351,18490,998460,616,1,2854388,63538592,4104.0
13715784,453,8050,14027,757458,467,1,12585992,300955514,101.0
51154142,102,7503,13548,14442168,451,0,4288,27668360,3838.0
4488910,260,18351,7833,454314,261,1,6551683,146520930,0.0
108344340,221,7385,13451,14741462,448,1,5956511,149687204,1275.0
92708,969,2063,29,2842,0,1,105803,135561902,0.0
20188,211,3443,29,2842,0,0,5631,1632,0.0
60415344,123,3663,13460,14923728,448,1,3011244,61141466,4376.0
70473888,144,12862,13388,14741400,446,1,3914088,95902788,4228.0
75852,793,3860,29,2842,0,1,271174986,269097344,4.0
66738,698,3034,30,2940,1,1,275303,135734841,0.0
27112644,53,7503,13548,14442168,451,0,356163218,4892,7676.0
85260,891,2800,29,2842,0,1,542482751,540813022,8.0
3629002,204,12106,9105,528090,303,1,5189,1242,0.0
2156,23,4,0,0,0,1,5523,5523,0.0
875394,30,18351,16084,868536,536,1,466233354,34059440,0.0
9992322,319,18351,15656,845424,521,1,622064741,50583155,691.0
48080864,100,2242,13387,14270542,446,0,287897858,4556,0.0
5687172,366,18351,6911,373194,230,1,17693347,154614531,409.0
839028,49,13231,9022,523276,300,1,29449678,342195912,8585.0
31654,331,1264,29,2842,0,0,70049157,36603,2440.0
82730372,169,2373,13312,14706088,443,1,288694750,12467850,8276.0
48268480,100,1943,13535,14428310,451,0,4047,193291210,6307.0
16268,171,2790,29,2842,0,1,271114994,141357468,1526.0
26068,273,4920,29,2842,0,1,81980197,135562529,4666.0
26754,281,2790,29,2842,0,1,24275412,185633014,4941.0
80360,840,1857,30,2940,1,1,289276394,288865714,4898.0
88200,921,3443,30,2940,1,0,131061,270475213,4.0
54410762,111,8090,13413,14787258,447,1,15087522,13979816,0.0
28518,298,2364,29,2842,0,1,70083477,69268759,5630.0
101071724,210,1790,13525,14417650,450,0,3343,3623,0.0
45080,471,3421,29,2842,0,0,85351271,320950045,7364.0
68894,723,3009,30,2940,1,1,5996,1746,0.0
37044,388,3034,29,2842,0,1,270984747,270312573,0.0
145910234,301,7385,12945,14201186,431,1,424115673,20229802,8486.0
61250,641,2790,29,2842,0,1,105763,135565175,0.0
19110,201,948,28,2744,0,1,4302,1332,0.0
61446,643,3007,29,2842,0,1,5562,1472,0.0
74774,781,3443,30,2940,1,0,5834,1702,0.0
29117790,60,608,13438,14324908,447,0,3315,1102,0.0
38571078,80,2242,13478,14367548,449,0,4778,135462026,0.0
2940,31,1278,29,2842,0,0,135468526,8778,0.0
3225312,154,6696,9974,658284,332,1,469239028,36104630,135.0
70310162,145,8803,13671,14573286,455,0,5137,279386936,0.0
20642024,43,440,13388,14271608,446,0,3034,1032,0.0
30576,320,1057,30,2940,1,1,63030866,36043,2439.0
143467610,325,8803,1234,1315444,41,0,990484725,4238,305.0
26852,280,2800,30,2940,1,1,269464015,271127907,0.0
47726,499,2063,30,2940,1,1,542654462,542243376,2.0
24604256,50,4022,12694,14613852,423,1,31634914,147089928,4148.0
9506,99,2053,29,2842,0,1,135462174,11966,0.0
74774,781,3443,30,2940,1,0,164255,163954,2.0
36162,378,3034,30,2940,1,1,42579,38482,0.0
44002,459,2053,30,2940,1,1,5381,1382,0.0
86240,901,3443,29,2842,0,0,5783,5096,0.0
72128,753,3009,29,2842,0,1,5604,1472,0.0
87808,918,3034,29,2842,0,1,271236379,135204867,6.0
55732488,114,12862,13379,14697798,445,1,15341173,13977542,128.0
28028,292,4942,30,2940,1,1,406729111,134083769,6.0
15386,161,3421,29,2842,0,0,19407280,189254882,7587.0
3620916,224,18351,7457,402678,248,1,35666341,463100683,551.0
16072,168,2332,29,2842,0,1,6266226,5448530,3107.0
65573924,135,8803,13508,14399528,450,0,556205635,5699,0.0
77910,813,3021,30,2940,1,1,135648090,135300090,6.0
120050788,249,1943,13538,14431508,451,0,3845,1402,0.0
4018,42,22,29,2842,0,1,4057,1172,0.0
18580938,38,11422,13005,14299490,433,1,5002,1472,0.0
95343486,194,4357,13479,14747406,449,1,239750769,10414191,8194.0
85018830,177,7916,13491,14381406,449,0,5198,278546882,0.0
5684,60,1049,29,2842,0,1,9805,7052,0.0
4555704,224,16567,9955,657030,331,1,4565076,111118868,4230.0
38680876,80,558,13593,14490138,453,0,3059,3143,0.0
48902,511,3421,29,2842,0,0,242160549,241392058,10148.0
107058380,222,1931,13385,14268410,446,0,3432,3236,0.0
81557528,169,1298,13585,14481610,452,0,3534,1172,0.0
25088,262,4942,29,2842,0,1,406468331,135896415,6.0
121468722,249,11471,13423,14763590,447,1,274511403,19221497,4094.0
10486,111,2448,29,2842,0,1,271091194,135632858,4.0
85162,890,1857,30,2940,1,1,92442,135551875,0.0
92746264,192,1931,13535,14428310,451,0,3413,3539,0.0
40572,423,2997,30,2940,1,1,5117,4347,0.0
2940,31,16,29,2842,0,1,3815,3731,0.0
78371254,162,1910,13615,14513590,453,0,3542,1086,0.0
17917328,37,7503,13538,14431508,451,0,699267004,3706,0.0
10789794,349,18351,14768,797472,492,1,43969573,612077783,544.0
5624508,271,13231,9222,608760,307,1,35813895,452097363,5373.0
65585650,132,7503,13538,14431508,451,0,440512388,5480,3838.0
63665784,131,1109,13542,14435772,451,0,3320,3236,0.0
62132,649,2053,29,2842,0,1,5381,1382,0.0
92610,982,2063,29,2842,0,1,270734402,271128026,0.0
81046,848,3034,29,2842,0,1,135749541,290003,0.0
6149856,379,18351,6879,398982,229,1,7663,6633152,99.0
72224698,150,1306,13474,14363284,449,0,3534,1332,0.0
4900,51,10,29,2842,0,0,8862,8456,0.0
25970,271,3443,30,2940,1,0,106025,102068,0.0
883938,40,4033,10017,661122,333,1,6496140,146182534,0.0
6624342,210,18351,16724,903096,557,1,464719721,319911676,3362.0
82222,859,2059,29,2842,0,1,270722999,271116665,0.0
61446,643,3007,29,2842,0,1,133740388,2060,0.0
95648,1001,2800,29,2842,0,1,271124883,135665303,0.0
57232,598,3034,30,2940,1,1,69158,64928,0.0
99103888,205,8803,13457,14345162,448,0,5459,278546882,0.0
1278900,61,36,9601,633690,320,1,3967,1262,0.0
5978,62,4942,30,2940,1,1,83479,78816,0.0
17346,181,3443,30,2940,1,0,135559459,95544,0.0
41160,431,2790,29,2842,0,1,271206183,206129695,2338.0
1877924,98,18351,8956,519448,298,1,4591326,109774252,4097.0
3258558,150,10957,10293,679338,343,1,2201024,48800062,4104.0
5313612,323,18351,6840,396720,228,1,471082757,323329282,606.0
25170392,51,1109,13430,14316380,447,0,3059,3143,0.0
91305032,190,1943,13306,14184196,443,0,3885,1492,0.0
82787984,169,11471,13388,14651712,446,1,178043240,9125080,12962.0
4494826,255,12106,9109,528322,303,1,5247809,127136324,2972.0
137548112,282,7916,13532,14425112,451,0,573724698,5270,10276.0
110388564,228,1943,13533,14426178,451,0,3413,3665,0.0
123123000,252,7916,13526,14418716,450,0,4468,1382,0.0
16464,172,4942,29,2842,0,1,133931701,271116959,2.0
55896776,113,2375,13442,14329172,448,0,112679814,3656,7682.0
35182,368,2364,29,2842,0,1,111345269,112159987,5696.0
41799992,87,8803,13499,14389934,449,0,810693685,3692,7676.0
65475568,134,10852,13232,14516064,441,1,751610,16775094,4096.0
1751220,82,25224,10609,572886,353,1,318223141,274593544,11046.0
54409706,113,1910,13616,14514656,453,0,3472,1172,0.0
25578,268,3034,29,2842,0,1,271282103,135250591,4.0
59094,618,3024,29,2842,0,1,5437,1382,0.0
55732488,114,12862,13379,14697798,445,1,6112386,152437886,0.0
46844,489,2053,29,2842,0,1,122113689,1970,2566.0
12869388,448,18351,12766,689364,425,1,463875551,33694840,279.0
80596080,164,4357,13520,14742944,450,1,321399027,16843922,13126.0
23814,253,2997,29,2842,0,1,42959157,41233689,4418.0
139555390,290,2242,13684,14587144,456,0,4103,3767,0.0
41907658,87,7503,13539,14432574,451,0,7806,1514,0.0
8223282,292,25224,15572,840888,519,1,9799,7022138,0.0
56546,591,3421,29,2842,0,0,64085,270408237,1917.0
45491616,93,35,13273,14502386,442,1,4350,1172,0.0
26656,279,2063,29,2842,0,1,271199397,292565,2.0
64106488,131,1143,13153,14473386,438,1,2840632,64318612,4086.0
20780604,42,1910,13527,14419782,450,0,3236,3362,0.0
4439988,285,18351,7328,395712,244,1,29896537,453086431,438.0
6664,69,1069,30,2940,1,1,135550216,90384,2.0
20972,219,2063,30,2940,1,1,270734129,271127753,0.0
56213378,117,7894,13420,14305720,447,0,363123228,4934,5395.0
84030,4,35,0,0,0,1,3096,1192,0.0
189826,1791,2800,29,2842,0,1,299929,271218475,0.0
62034,649,2063,29,2842,0,1,69480,65306,0.0
97902,1040,2063,14,1372,0,1,105705,135561734,0.0
47922,501,3443,29,2842,0,0,5498,1542,0.0
77616,811,3443,29,2842,0,0,270615626,271474,2.0
1875586,88,1181,9861,650826,328,1,190790766,8413750,4095.0
44198,461,1264,30,2940,1,0,4932,1562,0.0
1862,20,1057,0,0,0,1,16070,13072,0.0
53606,561,948,29,2842,0,1,135520038,56498,0.0
24010,251,3421,29,2842,0,0,245863385,135422735,5039.0
108726670,223,7916,13491,14381406,449,0,5144,496653144,10239.0
2289816,135,18351,8969,484326,298,1,25280371,448788573,4528.0
17881084,37,1814,13529,14421914,450,0,3488,42000564,3840.0
25578,268,3034,29,2842,0,1,135193135,271224563,2.0
73990,773,4942,29,2842,0,1,133989059,406634401,4.0
110659328,230,1943,13533,14426178,451,0,3665,3413,0.0
38614784,80,1306,13536,14429376,451,0,3474,3236,0.0
55842410,114,7894,13420,14305720,447,0,4976,419575150,9233.0
27048,283,2997,30,2940,1,1,51680581,49955113,4650.0
63994,669,2053,29,2842,0,1,135788629,271235335,2.0
42140,441,948,29,2842,0,1,47733,105029107,2534.0
45864,480,1057,29,2842,0,1,101960192,229867888,7142.0
91068380,189,1943,13306,14184196,443,0,255230197,4211,2581.0
38220,399,2063,30,2940,1,1,271353215,135906467,2.0
69972,731,3443,30,2940,1,0,135277443,2178,0.0
65592046,132,7503,13538,14431508,451,0,66074396,4220,3838.0
31850,333,4920,29,2842,0,1,118710483,135565441,4820.0
72224698,150,1306,13474,14363284,449,0,129864442,3656,6515.0
40866,428,3024,29,2842,0,1,248731,135708353,0.0
68698,718,3034,30,2940,1,1,135342242,271373684,2.0
28812,301,3443,29,2842,0,0,5701,1632,0.0
105771718,220,1943,13650,14550900,455,0,3413,3735,0.0
14308,150,1057,30,2940,1,1,23926,26197798,2040.0
35086324,73,1931,13385,14268410,446,0,3582,1332,0.0
64190,671,3443,29,2842,0,0,5919,135462052,0.0
31360,328,2364,29,2842,0,1,4639,1242,0.0
2394704,158,25224,8881,515098,296,1,6035658,145179556,0.0
78420290,163,1910,13615,14513590,453,0,3542,6470592,1725.0
13328,139,1857,29,2842,0,1,18800,15158,0.0
92598090,191,1910,13526,14418716,450,0,3472,1172,0.0
116455558,244,11888,11961,13388722,398,1,119929163,8839901,4158.0
1318140,74,18351,9094,491076,303,1,4168910,92966206,4099.0
7448,78,2384,29,2842,0,1,134650740,1984,0.0
105761058,220,2242,13474,14363284,449,0,4775,279389377,0.0
27538,288,3024,29,2842,0,1,134829150,181437282,2678.0
63061488,128,2373,13495,14745390,449,1,217425494,9282888,4099.0
5104500,261,7385,9525,628650,317,1,1934557,1798476,270.0
48118,502,4942,30,2940,1,1,106859,102266,0.0
32536,340,2800,29,2842,0,1,106237,135561944,0.0
33516,351,948,29,2842,0,1,38857,76445465,2564.0
734514,34,10852,9766,644556,325,1,2624610,65740614,4095.0
57526,601,3443,29,2842,0,0,64331,64708,0.0
24892,260,2800,29,2842,0,1,269464085,271127907,0.0
51842,541,1264,30,2940,1,0,133625888,133625398,5020.0
13960458,440,4357,11754,634716,391,1,20871134,173926899,638.0
27636,289,2063,29,2842,0,1,271483437,271470101,4.0
82026,858,3034,29,2842,0,1,270958819,270286645,0.0
67130,701,1278,29,2842,0,0,135689194,135689642,6.0
50568,528,2364,30,2940,1,1,116567194,98924,2846.0
14112,148,2332,29,2842,0,1,4324,1172,0.0
51744,541,3443,29,2842,0,0,135566599,102614,0.0
110721156,230,1943,13533,14426178,451,0,4097,110809038,3839.0
47236,493,4920,29,2842,0,1,6003,1632,0.0
125147334,260,1943,13533,14426178,451,0,3885,1492,0.0
143738374,326,8803,1234,1315444,41,0,5027,279389321,0.0
2726556,144,4918,9841,649506,328,1,118484606,5468440,8605.0
65072,681,948,29,2842,0,1,71498,135531372,0.0
41819180,86,1814,13529,14421914,450,0,42000494,3488,3838.0
1391304,111,25224,8948,518984,298,1,309075600,14625474,13076.0
81340,851,2800,29,2842,0,1,135547605,85396,0.0
41846,438,3034,29,2842,0,1,271309025,135277583,2.0
11662,122,4942,29,2842,0,1,135760797,406332755,6.0
27832,291,3443,30,2940,1,0,29043,28596,0.0
196,2,4942,0,0,0,1,135713477,406285435,4.0
118092776,241,13249,13170,14544740,439,1,735159931,52174257,8180.0
65072,681,3443,28,2744,0,0,270580024,235942,2.0
91467064,190,2242,13494,14384604,449,0,4420,143970278,0.0
21070,221,2790,29,2842,0,1,132349,271050811,4.0
77616,811,3443,29,2842,0,0,5904,1702,0.0
3957162,201,13231,9710,640860,323,1,342198092,29449810,8580.0
18032,189,2063,29,2842,0,1,271427101,271413695,6.0
72814,761,2796,30,2940,1,1,90053,135545872,0.0
13426,141,2448,30,2940,1,1,19178,15214,0.0
48737258,100,10957,13627,14916918,454,1,466232472,34059440,0.0
72224698,150,1306,13474,14363284,449,0,3236,3404,0.0
24794,260,1057,29,2842,0,1,44627623,30079,2458.0
83594,873,4942,29,2842,0,1,135772599,406344557,6.0
20592988,42,440,13388,14271608,446,0,3104,856,0.0
186886,1760,2063,30,2940,1,1,135553363,102868,0.0
13865148,509,18351,7549,407646,251,1,180409617,471352863,160.0
2767068,165,18351,8838,477252,294,1,7453,3806204,127.0
33229058,68,11471,13340,14648120,444,1,252138680,17871525,8277.0
53970478,110,4033,13234,14611252,441,1,7533662,6994330,0.0
67914,710,1057,29,2842,0,1,74536,135534410,0.0
23814,249,2053,29,2842,0,1,39681,63829118,2551.0
84182,881,2796,29,2842,0,1,193039,271112619,0.0
90386750,184,4357,13486,14739676,449,1,1436582,2735154,407.0
19110,200,2800,29,2842,0,1,271329621,135871159,4.0
104262960,216,10817,13468,14744632,448,1,256401926,14901699,6640.0
51744,541,3443,29,2842,0,0,58653,58276,0.0
2194976,113,35,9656,637296,321,1,61942899,2498141,5899.0
39004,408,3024,29,2842,0,1,134953703,222072809,2694.0
76930,803,4942,30,2940,1,1,406397267,135825351,6.0
144664072,312,25224,7921,8754722,264,1,447054887,25265148,3119.0
114500814,234,6696,13254,14490892,441,1,13992972,161099060,0.0
84966,888,3034,30,2940,1,1,271201979,135838432,6.0
26517178,54,10852,13567,14909990,452,1,47781148,167340770,4093.0
19894,208,2364,29,2842,0,1,37460973,38275761,5734.0
56115306,117,8803,13429,14315314,447,0,566379701,6035,0.0
5862504,284,16567,9926,655116,330,1,5880148,141579284,4231.0
38676612,80,1306,13536,14429376,451,0,3584,1402,0.0
28812,301,3443,29,2842,0,0,69545,134953781,2.0
2407174,128,18351,9105,528090,303,1,1595264,1345586,270.0
84647862,174,7916,13491,14381406,449,0,4456,85242080,3838.0
115504298,240,1790,13529,14421914,450,0,435130733,2292,20580.0
95648,1003,4920,29,2842,0,1,188528383,133867399,2415.0
63930152,133,1931,13532,14425112,451,0,3539,3413,0.0
37534,392,4942,29,2842,0,1,106299,135561566,0.0
85064,890,2063,29,2842,0,1,542483347,542072464,8.0
29596,309,2053,29,2842,0,1,105649,135561902,0.0
131768446,270,3982,13232,14493536,441,1,5143,1242,0.0
4638126,230,18351,7818,516012,260,1,265244264,13340170,12291.0
11564,121,760,29,2842,0,0,5912030,5909338,3136.0
24794,260,1057,29,2842,0,1,4555,1242,0.0
60847298,124,16567,13589,14931818,452,1,6112638,152437886,0.0
120185104,250,2242,13531,14424046,451,0,3697,4103,0.0
22629048,46,8225,13468,14356888,448,0,5095,279386936,0.0
77992824,160,1931,13532,14425112,451,0,3719,1156,0.0
46844,489,2053,29,2842,0,1,486399477,485988594,10262.0
27538,288,3024,29,2842,0,1,134650908,1984,0.0
37142,388,2364,30,2940,1,1,4639,1242,0.0
43316,452,4942,30,2940,1,1,133785713,46972,0.0
21070,221,2790,30,2940,1,1,167218660,35797508,5995.0
84788442,174,6056,12695,14261910,423,1,4130,1332,0.0
3254778,164,12862,9812,647628,327,1,15341173,13977542,128.0
124617354,256,10817,13342,14743060,444,1,5369,1332,0.0
38122,398,2364,30,2940,1,1,121989281,122803999,5676.0
94542740,193,8050,13091,14523070,436,1,4995,1242,0.0
20603648,41,1910,13527,14419782,450,0,3542,1086,0.0
39298,411,948,29,2842,0,1,45710,249283858,2983.0
39984,418,2364,29,2842,0,1,45813,112156448,2848.0
77146420,160,1943,13533,14426178,451,0,450717295,4589,12817.0
3316302,171,12545,9116,601656,303,1,178730130,7675218,12451.0
3259020,150,10957,10300,679800,343,1,7534208,6994330,0.0
139270768,290,1943,13307,14185262,443,0,4181,139594320,3838.0
79380,830,1069,29,2842,0,1,86558,135542890,0.0
24990,261,1264,29,2842,0,0,33650799,24815,2464.0
7644,80,2800,29,2842,0,1,271395631,271397253,6.0
7429536,226,18351,17686,955044,589,1,447371229,172167825,4877.0
83398,871,3443,29,2842,0,0,271218637,270450146,6.0
49421892,102,1109,13429,14315314,447,0,3143,3059,0.0
36718370,72,6846,13492,14382472,449,0,4640,276816448,0.0
74099142,151,13231,13358,14713396,445,1,26277148,268094103,4492.0
5558506,292,25224,9584,632544,319,1,5862238,145576126,0.0
4350464,268,25224,8188,474904,272,1,456365721,179717435,719.0
6113750,280,18351,9881,652146,329,1,39959741,597646169,4750.0
136216652,278,11471,13465,14747930,448,1,19870607,289224071,4096.0
53508,560,1057,29,2842,0,1,135519696,59892,2010.0
16170,170,1057,29,2842,0,1,62985567,1662,2438.0
38344020,78,1306,13536,14429376,451,0,3236,3474,0.0
6543806,310,18351,6516,430056,217,1,7383,3404984,120.0
18130,193,2997,30,2940,1,1,24097217,25822685,4548.0
38614784,80,1306,13536,14429376,451,0,3604,1332,0.0
78371254,162,1910,13615,14513590,453,0,3492,1422,0.0
61152,639,2053,29,2842,0,1,5773,135461886,0.0
15386,161,1264,29,2842,0,0,19056065,19154251,4936.0
70324020,143,2375,13527,14419782,450,0,3530,86743136,6527.0
37142,388,2364,30,2940,1,1,101478645,100663927,5544.0
36824970,77,1699,13212,14083992,440,0,3185,3059,0.0
39605098,81,1109,13541,14434706,451,0,3236,3320,0.0
16464,172,4942,29,2842,0,1,93685,135549022,0.0
51768746,105,51,13350,14751428,445,1,3385,1102,0.0
39298,411,3443,29,2842,0,0,106025,102068,0.0
847496,47,2373,9128,529424,304,1,310313526,68882792,4095.0
27832,291,3443,30,2940,1,0,271262751,270494260,6.0
4294728,283,25224,7677,414558,255,1,25189673,22766729,460.0
99006118,202,19323,13062,14709644,435,1,7550,7022068,0.0
60270,630,1057,30,2940,1,1,135579504,271026000,2.0
84647862,174,7916,13491,14381406,449,0,496649970,5144,10239.0
6311466,433,25224,7477,403758,249,1,26565410,29269939,317.0
19894,208,3034,30,2940,1,1,5521,1382,0.0
77992824,160,1931,13532,14425112,451,0,241982815,4085,10289.0
66934,703,3009,29,2842,0,1,6326,135462026,0.0
110031646,230,18351,10544,11715168,351,1,6135075,146357592,0.0
33879612,70,2242,13525,14417650,450,0,4308,143926690,0.0
65573924,135,8803,13508,14399528,450,0,5221,276817856,0.0
67504450,140,2242,13494,14384604,449,0,4126,1472,0.0
35106578,72,1086,13615,14513590,453,0,3363,1262,0.0
1862,19,2063,0,0,0,1,92713,135548742,0.0
78596,821,3443,30,2940,1,0,271218637,270450146,6.0
10290,108,3034,30,2940,1,1,5521,1382,0.0
78179374,161,1910,13615,14513590,453,0,3582,1332,0.0
42924,448,2364,30,2940,1,1,92827,105896227,2852.0
24859934,51,8084,12417,14514674,413,1,5332,1312,0.0
17934,188,3024,29,2842,0,1,75645054,45833124,8037.0
124640074,260,18351,13310,14608428,443,1,37797684,478001882,13093.0
2426720,140,25224,8506,493348,283,1,5384496,4640067,516.0
48216,503,4920,30,2940,1,1,135754777,324644313,4534.0
196,2,4942,0,0,0,1,406385409,135813493,4.0
50470,528,3024,29,2842,0,1,261973391,245419137,5290.0
699792,33,23,9595,633318,319,1,16306715,704647,4090.0
10486,110,1049,30,2940,1,1,2824803,2808608,1494.0
37142,388,3024,30,2940,1,1,177317233,96713782,8154.0
5488,58,3034,29,2842,0,1,270955893,270283719,0.0
20972,219,2053,29,2842,0,1,26730,23026,0.0
48201944,99,2400,12667,14496606,422,1,19265949,448264843,0.0
48268480,100,1943,13535,14428310,451,0,161293091,4043,10271.0
39727688,82,1109,13541,14434706,451,0,3022,3320,0.0
228132,10,36,0,0,0,1,241171,5454513,1516.0
48184266,100,1943,13535,14428310,451,0,143928631,3917,0.0
142422930,296,8803,13368,14250288,445,0,5027,279389321,0.0
3838146,180,3982,9609,634194,320,1,268274842,13096692,13003.0
87514,913,4942,29,2842,0,1,406729111,134083769,6.0
2841026,130,18351,9843,649650,328,1,431917978,34782636,12277.0
36456,381,1264,29,2842,0,0,32385,29170,0.0
34914698,71,1086,13615,14513590,453,0,3253,1262,0.0
32732,343,2997,29,2842,0,1,5247,1492,0.0
4637274,259,1143,9008,522464,300,1,4651885,4328254,268.0
38571078,80,2242,13478,14367548,449,0,287897858,4556,0.0
67520440,140,2242,13494,14384604,449,0,4106,1312,0.0
1850190,92,12138,9511,627726,317,1,135759644,5409582,12272.0
62309278,132,25224,10526,12217260,350,1,4295382,112867344,3606.0
81340,851,2800,29,2842,0,1,135639171,174882,0.0
23979540,49,7401,12981,14787242,432,1,6436454,147084032,0.0
4900,51,10,29,2842,0,0,3762,1282,0.0
48184266,100,1943,13535,14428310,451,0,3413,3665,0.0
94178,983,4942,29,2842,0,1,271228025,269150054,0.0
20188,211,948,30,2940,1,1,19710185,67426575,7784.0
97902,1029,2063,24,2352,0,1,135656901,192860,0.0
2601938,139,18351,8968,520144,298,1,7535363,6994400,0.0
42924,448,2364,30,2940,1,1,4709,1312,0.0
1517442,80,4022,9672,638388,322,1,16158388,214286740,8186.0
92806,971,2800,29,2842,0,1,271380763,271382385,6.0
6284574,212,25224,17101,923454,570,1,6170497,150227832,122.0
74774,781,1286,29,2842,0,0,4945,1472,0.0
77146420,160,1943,13533,14426178,451,0,4127,202403247,7676.0
28910,302,4942,29,2842,0,1,106299,135561566,0.0
3544992,106,18351,17912,967248,597,1,6135075,146357662,0.0
14504,151,1264,30,2940,1,0,4386,1422,0.0
143962,1311,2790,29,2842,0,1,135521103,58978,0.0
55566,581,2790,30,2940,1,1,133801945,2096,1030.0
61348,641,3431,29,2842,0,0,271228131,271126588,0.0
914776,49,25224,8962,519796,298,1,1411810,1111536,265.0
19514196,40,1790,13529,14421914,450,0,202457879,4043,6445.0
20592988,42,440,13388,14271608,446,0,2882,2924,0.0
40278,421,3443,29,2842,0,0,46376,46753,0.0
19894,208,3034,30,2940,1,1,135203243,271234713,4.0
11564,121,760,29,2842,0,0,11518,8590,0.0
54684,571,1264,29,2842,0,0,135632970,135633460,1070.0
57820,603,2997,30,2940,1,1,5520,1312,0.0
33810,353,4920,29,2842,0,1,271223013,269145126,2.0
2448114,114,12862,9806,647208,326,1,6142,7021732,0.0
108966520,227,7916,13491,14381406,449,0,4178,3590,0.0
85456,893,3860,29,2842,0,1,135659850,141698226,1709.0
99637742,203,4675,13447,14774390,448,1,150359416,6381308,8226.0
20211578,41,30,13414,14746188,447,1,134298482,5352521,12290.0
4451326,252,18351,8375,485750,279,1,319911676,464719721,3362.0
10584,111,3443,29,2842,0,0,5631,1632,0.0
